"Zeit";"Vertreter";"Buch";"Stück"
1.4.2010 00:00:00;5;17;1
8.4.2010 00:00:00;5;17;1
15.4.2010 00:00:00;5;17;1
22.4.2010 00:00:00;5;17;0
29.4.2010 00:00:00;5;17;0
6.5.2010 00:00:00;5;17;0
13.5.2010 00:00:00;5;17;0
20.5.2010 00:00:00;5;17;0
27.5.2010 00:00:00;5;17;0
3.6.2010 00:00:00;5;17;0
10.6.2010 00:00:00;5;17;0
17.6.2010 00:00:00;5;17;0
24.6.2010 00:00:00;5;17;0
1.7.2010 00:00:00;5;17;0
8.7.2010 00:00:00;5;17;0
15.7.2010 00:00:00;5;17;0
22.7.2010 00:00:00;5;17;0
29.7.2010 00:00:00;5;17;0
5.8.2010 00:00:00;5;17;0
12.8.2010 00:00:00;5;17;0
19.8.2010 00:00:00;5;17;0
26.8.2010 00:00:00;5;17;0
2.9.2010 00:00:00;5;17;0
9.9.2010 00:00:00;5;17;0
16.9.2010 00:00:00;5;17;0
23.9.2010 00:00:00;5;17;0
30.9.2010 00:00:00;5;17;0
7.10.2010 00:00:00;5;17;0
14.10.2010 00:00:00;5;17;0
21.10.2010 00:00:00;5;17;0
28.10.2010 00:00:00;5;17;0
4.11.2010 00:00:00;5;17;0
11.11.2010 00:00:00;5;17;0
18.11.2010 00:00:00;5;17;0
25.11.2010 00:00:00;5;17;0
2.12.2010 00:00:00;5;17;0
9.12.2010 00:00:00;5;17;0
16.12.2010 00:00:00;5;17;0
23.12.2010 00:00:00;5;17;0
30.12.2010 00:00:00;5;17;0
4.6.2009 00:00:00;6;17;17
11.6.2009 00:00:00;6;17;17
18.6.2009 00:00:00;6;17;14
25.6.2009 00:00:00;6;17;14
2.7.2009 00:00:00;6;17;12
9.7.2009 00:00:00;6;17;13
16.7.2009 00:00:00;6;17;13
23.7.2009 00:00:00;6;17;12
30.7.2009 00:00:00;6;17;13
6.8.2009 00:00:00;6;17;12
13.8.2009 00:00:00;6;17;9
20.8.2009 00:00:00;6;17;10
27.8.2009 00:00:00;6;17;9
3.9.2009 00:00:00;6;17;11
10.9.2009 00:00:00;6;17;10
17.9.2009 00:00:00;6;17;10
24.9.2009 00:00:00;6;17;10
1.10.2009 00:00:00;6;17;8
8.10.2009 00:00:00;6;17;8
15.10.2009 00:00:00;6;17;10
22.10.2009 00:00:00;6;17;8
29.10.2009 00:00:00;6;17;8
5.11.2009 00:00:00;6;17;8
12.11.2009 00:00:00;6;17;7
19.11.2009 00:00:00;6;17;8
26.11.2009 00:00:00;6;17;8
3.12.2009 00:00:00;6;17;8
10.12.2009 00:00:00;6;17;5
17.12.2009 00:00:00;6;17;7
24.12.2009 00:00:00;6;17;7
31.12.2009 00:00:00;6;17;5
7.1.2010 00:00:00;6;17;5
14.1.2010 00:00:00;6;17;4
21.1.2010 00:00:00;6;17;5
28.1.2010 00:00:00;6;17;3
4.2.2010 00:00:00;6;17;3
11.2.2010 00:00:00;6;17;3
18.2.2010 00:00:00;6;17;2
25.2.2010 00:00:00;6;17;3
4.3.2010 00:00:00;6;17;3
11.3.2010 00:00:00;6;17;2
18.3.2010 00:00:00;6;17;2
25.3.2010 00:00:00;6;17;2
1.4.2010 00:00:00;6;17;2
8.4.2010 00:00:00;6;17;2
15.4.2010 00:00:00;6;17;1
22.4.2010 00:00:00;6;17;1
29.4.2010 00:00:00;6;17;1
6.5.2010 00:00:00;6;17;1
13.5.2010 00:00:00;6;17;1
20.5.2010 00:00:00;6;17;1
27.5.2010 00:00:00;6;17;1
3.6.2010 00:00:00;6;17;1
10.6.2010 00:00:00;6;17;0
17.6.2010 00:00:00;6;17;1
24.6.2010 00:00:00;6;17;1
1.7.2010 00:00:00;6;17;0
8.7.2010 00:00:00;6;17;0
15.7.2010 00:00:00;6;17;0
22.7.2010 00:00:00;6;17;0
29.7.2010 00:00:00;6;17;0
5.8.2010 00:00:00;6;17;0
12.8.2010 00:00:00;6;17;0
19.8.2010 00:00:00;6;17;0
26.8.2010 00:00:00;6;17;0
2.9.2010 00:00:00;6;17;0
9.9.2010 00:00:00;6;17;0
16.9.2010 00:00:00;6;17;0
23.9.2010 00:00:00;6;17;0
30.9.2010 00:00:00;6;17;0
7.10.2010 00:00:00;6;17;0
14.10.2010 00:00:00;6;17;0
21.10.2010 00:00:00;6;17;0
28.10.2010 00:00:00;6;17;0
4.11.2010 00:00:00;6;17;0
11.11.2010 00:00:00;6;17;0
18.11.2010 00:00:00;6;17;0
25.11.2010 00:00:00;6;17;0
2.12.2010 00:00:00;6;17;0
9.12.2010 00:00:00;6;17;0
16.12.2010 00:00:00;6;17;0
23.12.2010 00:00:00;6;17;0
30.12.2010 00:00:00;6;17;0
4.6.2009 00:00:00;7;17;9
11.6.2009 00:00:00;7;17;8
18.6.2009 00:00:00;7;17;8
25.6.2009 00:00:00;7;17;7
2.7.2009 00:00:00;7;17;6
9.7.2009 00:00:00;7;17;5
16.7.2009 00:00:00;7;17;7
23.7.2009 00:00:00;7;17;6
30.7.2009 00:00:00;7;17;5
6.8.2009 00:00:00;7;17;5
13.8.2009 00:00:00;7;17;4
20.8.2009 00:00:00;7;17;6
27.8.2009 00:00:00;7;17;5
3.9.2009 00:00:00;7;17;6
10.9.2009 00:00:00;7;17;4
17.9.2009 00:00:00;7;17;5
24.9.2009 00:00:00;7;17;4
1.10.2009 00:00:00;7;17;5
8.10.2009 00:00:00;7;17;5
15.10.2009 00:00:00;7;17;4
22.10.2009 00:00:00;7;17;4
29.10.2009 00:00:00;7;17;4
5.11.2009 00:00:00;7;17;4
12.11.2009 00:00:00;7;17;4
19.11.2009 00:00:00;7;17;3
26.11.2009 00:00:00;7;17;3
3.12.2009 00:00:00;7;17;3
10.12.2009 00:00:00;7;17;3
17.12.2009 00:00:00;7;17;3
24.12.2009 00:00:00;7;17;3
31.12.2009 00:00:00;7;17;3
7.1.2010 00:00:00;7;17;2
14.1.2010 00:00:00;7;17;3
21.1.2010 00:00:00;7;17;2
28.1.2010 00:00:00;7;17;2
4.2.2010 00:00:00;7;17;2
11.2.2010 00:00:00;7;17;2
18.2.2010 00:00:00;7;17;1
25.2.2010 00:00:00;7;17;1
4.3.2010 00:00:00;7;17;1
11.3.2010 00:00:00;7;17;1
18.3.2010 00:00:00;7;17;1
25.3.2010 00:00:00;7;17;1
1.4.2010 00:00:00;7;17;1
8.4.2010 00:00:00;7;17;1
15.4.2010 00:00:00;7;17;1
22.4.2010 00:00:00;7;17;1
29.4.2010 00:00:00;7;17;0
6.5.2010 00:00:00;7;17;0
13.5.2010 00:00:00;7;17;0
20.5.2010 00:00:00;7;17;0
27.5.2010 00:00:00;7;17;0
3.6.2010 00:00:00;7;17;0
10.6.2010 00:00:00;7;17;0
17.6.2010 00:00:00;7;17;0
24.6.2010 00:00:00;7;17;0
1.7.2010 00:00:00;7;17;0
8.7.2010 00:00:00;7;17;0
15.7.2010 00:00:00;7;17;0
22.7.2010 00:00:00;7;17;0
29.7.2010 00:00:00;7;17;0
5.8.2010 00:00:00;7;17;0
12.8.2010 00:00:00;7;17;0
19.8.2010 00:00:00;7;17;0
26.8.2010 00:00:00;7;17;0
2.9.2010 00:00:00;7;17;0
9.9.2010 00:00:00;7;17;0
16.9.2010 00:00:00;7;17;0
23.9.2010 00:00:00;7;17;0
30.9.2010 00:00:00;7;17;0
7.10.2010 00:00:00;7;17;0
14.10.2010 00:00:00;7;17;0
21.10.2010 00:00:00;7;17;0
28.10.2010 00:00:00;7;17;0
4.11.2010 00:00:00;7;17;0
11.11.2010 00:00:00;7;17;0
18.11.2010 00:00:00;7;17;0
25.11.2010 00:00:00;7;17;0
2.12.2010 00:00:00;7;17;0
9.12.2010 00:00:00;7;17;0
16.12.2010 00:00:00;7;17;0
23.12.2010 00:00:00;7;17;0
30.12.2010 00:00:00;7;17;0
4.6.2009 00:00:00;8;17;12
11.6.2009 00:00:00;8;17;14
18.6.2009 00:00:00;8;17;12
25.6.2009 00:00:00;8;17;14
2.7.2009 00:00:00;8;17;10
9.7.2009 00:00:00;8;17;10
16.7.2009 00:00:00;8;17;9
23.7.2009 00:00:00;8;17;8
30.7.2009 00:00:00;8;17;9
6.8.2009 00:00:00;8;17;10
13.8.2009 00:00:00;8;17;8
20.8.2009 00:00:00;8;17;9
27.8.2009 00:00:00;8;17;7
3.9.2009 00:00:00;8;17;9
10.9.2009 00:00:00;8;17;7
17.9.2009 00:00:00;8;17;7
24.9.2009 00:00:00;8;17;9
1.10.2009 00:00:00;8;17;6
8.10.2009 00:00:00;8;17;9
15.10.2009 00:00:00;8;17;7
22.10.2009 00:00:00;8;17;7
29.10.2009 00:00:00;8;17;8
5.11.2009 00:00:00;8;17;6
12.11.2009 00:00:00;8;17;5
19.11.2009 00:00:00;8;17;6
26.11.2009 00:00:00;8;17;5
3.12.2009 00:00:00;8;17;5
10.12.2009 00:00:00;8;17;5
17.12.2009 00:00:00;8;17;4
24.12.2009 00:00:00;8;17;5
31.12.2009 00:00:00;8;17;5
7.1.2010 00:00:00;8;17;5
14.1.2010 00:00:00;8;17;5
21.1.2010 00:00:00;8;17;4
28.1.2010 00:00:00;8;17;3
4.2.2010 00:00:00;8;17;3
11.2.2010 00:00:00;8;17;3
18.2.2010 00:00:00;8;17;3
25.2.2010 00:00:00;8;17;2
4.3.2010 00:00:00;8;17;2
11.3.2010 00:00:00;8;17;2
18.3.2010 00:00:00;8;17;2
25.3.2010 00:00:00;8;17;2
1.4.2010 00:00:00;8;17;1
8.4.2010 00:00:00;8;17;1
15.4.2010 00:00:00;8;17;1
22.4.2010 00:00:00;8;17;1
29.4.2010 00:00:00;8;17;1
6.5.2010 00:00:00;8;17;1
13.5.2010 00:00:00;8;17;1
20.5.2010 00:00:00;8;17;1
27.5.2010 00:00:00;8;17;1
3.6.2010 00:00:00;8;17;0
10.6.2010 00:00:00;8;17;0
17.6.2010 00:00:00;8;17;0
24.6.2010 00:00:00;8;17;0
1.7.2010 00:00:00;8;17;0
8.7.2010 00:00:00;8;17;0
15.7.2010 00:00:00;8;17;0
22.7.2010 00:00:00;8;17;0
29.7.2010 00:00:00;8;17;0
5.8.2010 00:00:00;8;17;0
12.8.2010 00:00:00;8;17;0
19.8.2010 00:00:00;8;17;0
26.8.2010 00:00:00;8;17;0
2.9.2010 00:00:00;8;17;0
9.9.2010 00:00:00;8;17;0
16.9.2010 00:00:00;8;17;0
23.9.2010 00:00:00;8;17;0
30.9.2010 00:00:00;8;17;0
7.10.2010 00:00:00;8;17;0
14.10.2010 00:00:00;8;17;0
21.10.2010 00:00:00;8;17;0
28.10.2010 00:00:00;8;17;0
4.11.2010 00:00:00;8;17;0
11.11.2010 00:00:00;8;17;0
18.11.2010 00:00:00;8;17;0
25.11.2010 00:00:00;8;17;0
2.12.2010 00:00:00;8;17;0
9.12.2010 00:00:00;8;17;0
16.12.2010 00:00:00;8;17;0
23.12.2010 00:00:00;8;17;0
30.12.2010 00:00:00;8;17;0
3.6.2010 00:00:00;1;18;21
10.6.2010 00:00:00;1;18;21
17.6.2010 00:00:00;1;18;19
24.6.2010 00:00:00;1;18;28
1.7.2010 00:00:00;1;18;21
8.7.2010 00:00:00;1;18;19
15.7.2010 00:00:00;1;18;21
22.7.2010 00:00:00;1;18;19
29.7.2010 00:00:00;1;18;16
5.8.2010 00:00:00;1;18;20
12.8.2010 00:00:00;1;18;20
19.8.2010 00:00:00;1;18;16
26.8.2010 00:00:00;1;18;14
2.9.2010 00:00:00;1;18;15
9.9.2010 00:00:00;1;18;15
16.9.2010 00:00:00;1;18;13
23.9.2010 00:00:00;1;18;14
30.9.2010 00:00:00;1;18;15
7.10.2010 00:00:00;1;18;15
14.10.2010 00:00:00;1;18;14
21.10.2010 00:00:00;1;18;14
28.10.2010 00:00:00;1;18;14
4.11.2010 00:00:00;1;18;13
11.11.2010 00:00:00;1;18;10
18.11.2010 00:00:00;1;18;10
25.11.2010 00:00:00;1;18;12
2.12.2010 00:00:00;1;18;12
9.12.2010 00:00:00;1;18;11
16.12.2010 00:00:00;1;18;10
23.12.2010 00:00:00;1;18;10
30.12.2010 00:00:00;1;18;8
3.6.2010 00:00:00;2;18;33
10.6.2010 00:00:00;2;18;32
17.6.2010 00:00:00;2;18;30
24.6.2010 00:00:00;2;18;28
1.7.2010 00:00:00;2;18;22
8.7.2010 00:00:00;2;18;19
15.7.2010 00:00:00;2;18;18
22.7.2010 00:00:00;2;18;24
29.7.2010 00:00:00;2;18;21
5.8.2010 00:00:00;2;18;21
12.8.2010 00:00:00;2;18;16
19.8.2010 00:00:00;2;18;21
26.8.2010 00:00:00;2;18;20
2.9.2010 00:00:00;2;18;16
9.9.2010 00:00:00;2;18;19
16.9.2010 00:00:00;2;18;14
23.9.2010 00:00:00;2;18;19
30.9.2010 00:00:00;2;18;17
7.10.2010 00:00:00;2;18;14
14.10.2010 00:00:00;2;18;13
21.10.2010 00:00:00;2;18;16
28.10.2010 00:00:00;2;18;14
4.11.2010 00:00:00;2;18;12
11.11.2010 00:00:00;2;18;13
18.11.2010 00:00:00;2;18;12
25.11.2010 00:00:00;2;18;12
2.12.2010 00:00:00;2;18;10
9.12.2010 00:00:00;2;18;13
16.12.2010 00:00:00;2;18;10
23.12.2010 00:00:00;2;18;10
30.12.2010 00:00:00;2;18;12
3.6.2010 00:00:00;3;18;26
10.6.2010 00:00:00;3;18;33
17.6.2010 00:00:00;3;18;29
24.6.2010 00:00:00;3;18;27
1.7.2010 00:00:00;3;18;22
8.7.2010 00:00:00;3;18;25
15.7.2010 00:00:00;3;18;21
22.7.2010 00:00:00;3;18;21
29.7.2010 00:00:00;3;18;17
5.8.2010 00:00:00;3;18;24
12.8.2010 00:00:00;3;18;18
19.8.2010 00:00:00;3;18;21
26.8.2010 00:00:00;3;18;16
2.9.2010 00:00:00;3;18;16
9.9.2010 00:00:00;3;18;20
16.9.2010 00:00:00;3;18;16
23.9.2010 00:00:00;3;18;14
30.9.2010 00:00:00;3;18;19
7.10.2010 00:00:00;3;18;18
14.10.2010 00:00:00;3;18;17
21.10.2010 00:00:00;3;18;17
28.10.2010 00:00:00;3;18;13
4.11.2010 00:00:00;3;18;15
11.11.2010 00:00:00;3;18;13
18.11.2010 00:00:00;3;18;13
25.11.2010 00:00:00;3;18;11
2.12.2010 00:00:00;3;18;14
9.12.2010 00:00:00;3;18;11
16.12.2010 00:00:00;3;18;13
23.12.2010 00:00:00;3;18;11
30.12.2010 00:00:00;3;18;8
3.6.2010 00:00:00;4;18;17
10.6.2010 00:00:00;4;18;19
17.6.2010 00:00:00;4;18;23
24.6.2010 00:00:00;4;18;24
1.7.2010 00:00:00;4;18;14
8.7.2010 00:00:00;4;18;14
15.7.2010 00:00:00;4;18;14
22.7.2010 00:00:00;4;18;14
29.7.2010 00:00:00;4;18;14
5.8.2010 00:00:00;4;18;12
12.8.2010 00:00:00;4;18;16
19.8.2010 00:00:00;4;18;16
26.8.2010 00:00:00;4;18;16
2.9.2010 00:00:00;4;18;14
9.9.2010 00:00:00;4;18;12
16.9.2010 00:00:00;4;18;15
23.9.2010 00:00:00;4;18;11
30.9.2010 00:00:00;4;18;13
7.10.2010 00:00:00;4;18;13
14.10.2010 00:00:00;4;18;11
21.10.2010 00:00:00;4;18;13
28.10.2010 00:00:00;4;18;13
4.11.2010 00:00:00;4;18;12
11.11.2010 00:00:00;4;18;12
18.11.2010 00:00:00;4;18;9
25.11.2010 00:00:00;4;18;8
2.12.2010 00:00:00;4;18;9
9.12.2010 00:00:00;4;18;9
16.12.2010 00:00:00;4;18;10
23.12.2010 00:00:00;4;18;8
30.12.2010 00:00:00;4;18;7
3.6.2010 00:00:00;5;18;17
10.6.2010 00:00:00;5;18;12
17.6.2010 00:00:00;5;18;13
24.6.2010 00:00:00;5;18;13
1.7.2010 00:00:00;5;18;11
8.7.2010 00:00:00;5;18;13
15.7.2010 00:00:00;5;18;12
22.7.2010 00:00:00;5;18;13
29.7.2010 00:00:00;5;18;10
5.8.2010 00:00:00;5;18;12
12.8.2010 00:00:00;5;18;8
19.8.2010 00:00:00;5;18;8
26.8.2010 00:00:00;5;18;8
2.9.2010 00:00:00;5;18;9
9.9.2010 00:00:00;5;18;9
16.9.2010 00:00:00;5;18;9
23.9.2010 00:00:00;5;18;9
30.9.2010 00:00:00;5;18;9
7.10.2010 00:00:00;5;18;9
14.10.2010 00:00:00;5;18;9
21.10.2010 00:00:00;5;18;8
28.10.2010 00:00:00;5;18;7
4.11.2010 00:00:00;5;18;9
11.11.2010 00:00:00;5;18;8
18.11.2010 00:00:00;5;18;6
25.11.2010 00:00:00;5;18;6
2.12.2010 00:00:00;5;18;6
9.12.2010 00:00:00;5;18;6
16.12.2010 00:00:00;5;18;6
23.12.2010 00:00:00;5;18;5
30.12.2010 00:00:00;5;18;5
3.6.2010 00:00:00;6;18;26
10.6.2010 00:00:00;6;18;28
17.6.2010 00:00:00;6;18;31
24.6.2010 00:00:00;6;18;34
1.7.2010 00:00:00;6;18;25
8.7.2010 00:00:00;6;18;29
15.7.2010 00:00:00;6;18;22
22.7.2010 00:00:00;6;18;22
29.7.2010 00:00:00;6;18;21
5.8.2010 00:00:00;6;18;23
12.8.2010 00:00:00;6;18;20
19.8.2010 00:00:00;6;18;26
26.8.2010 00:00:00;6;18;22
2.9.2010 00:00:00;6;18;23
9.9.2010 00:00:00;6;18;23
16.9.2010 00:00:00;6;18;20
23.9.2010 00:00:00;6;18;20
30.9.2010 00:00:00;6;18;16
7.10.2010 00:00:00;6;18;20
14.10.2010 00:00:00;6;18;18
21.10.2010 00:00:00;6;18;15
28.10.2010 00:00:00;6;18;15
4.11.2010 00:00:00;6;18;15
11.11.2010 00:00:00;6;18;16
18.11.2010 00:00:00;6;18;14
25.11.2010 00:00:00;6;18;17
2.12.2010 00:00:00;6;18;13
9.12.2010 00:00:00;6;18;15
16.12.2010 00:00:00;6;18;12
23.12.2010 00:00:00;6;18;12
30.12.2010 00:00:00;6;18;13
3.6.2010 00:00:00;7;18;18
10.6.2010 00:00:00;7;18;19
17.6.2010 00:00:00;7;18;19
24.6.2010 00:00:00;7;18;17
1.7.2010 00:00:00;7;18;14
8.7.2010 00:00:00;7;18;12
15.7.2010 00:00:00;7;18;13
22.7.2010 00:00:00;7;18;11
29.7.2010 00:00:00;7;18;10
5.8.2010 00:00:00;7;18;10
12.8.2010 00:00:00;7;18;11
19.8.2010 00:00:00;7;18;13
26.8.2010 00:00:00;7;18;13
2.9.2010 00:00:00;7;18;10
9.9.2010 00:00:00;7;18;12
16.9.2010 00:00:00;7;18;10
23.9.2010 00:00:00;7;18;10
30.9.2010 00:00:00;7;18;9
7.10.2010 00:00:00;7;18;10
14.10.2010 00:00:00;7;18;10
21.10.2010 00:00:00;7;18;10
28.10.2010 00:00:00;7;18;10
4.11.2010 00:00:00;7;18;9
11.11.2010 00:00:00;7;18;8
18.11.2010 00:00:00;7;18;6
25.11.2010 00:00:00;7;18;9
2.12.2010 00:00:00;7;18;8
9.12.2010 00:00:00;7;18;7
16.12.2010 00:00:00;7;18;6
23.12.2010 00:00:00;7;18;7
30.12.2010 00:00:00;7;18;6
3.6.2010 00:00:00;8;18;21
10.6.2010 00:00:00;8;18;29
17.6.2010 00:00:00;8;18;29
24.6.2010 00:00:00;8;18;21
1.7.2010 00:00:00;8;18;23
8.7.2010 00:00:00;8;18;20
15.7.2010 00:00:00;8;18;20
22.7.2010 00:00:00;8;18;17
29.7.2010 00:00:00;8;18;17
5.8.2010 00:00:00;8;18;16
12.8.2010 00:00:00;8;18;14
19.8.2010 00:00:00;8;18;18
26.8.2010 00:00:00;8;18;19
2.9.2010 00:00:00;8;18;18
9.9.2010 00:00:00;8;18;17
16.9.2010 00:00:00;8;18;15
23.9.2010 00:00:00;8;18;15
30.9.2010 00:00:00;8;18;15
7.10.2010 00:00:00;8;18;13
14.10.2010 00:00:00;8;18;16
21.10.2010 00:00:00;8;18;15
28.10.2010 00:00:00;8;18;13
4.11.2010 00:00:00;8;18;11
11.11.2010 00:00:00;8;18;13
18.11.2010 00:00:00;8;18;9
25.11.2010 00:00:00;8;18;9
2.12.2010 00:00:00;8;18;9
9.12.2010 00:00:00;8;18;9
16.12.2010 00:00:00;8;18;12
23.12.2010 00:00:00;8;18;9
30.12.2010 00:00:00;8;18;8
6.8.2009 00:00:00;1;19;18
13.8.2009 00:00:00;1;19;21
20.8.2009 00:00:00;1;19;20
27.8.2009 00:00:00;1;19;20
3.9.2009 00:00:00;1;19;18
10.9.2009 00:00:00;1;19;14
17.9.2009 00:00:00;1;19;14
24.9.2009 00:00:00;1;19;15
1.10.2009 00:00:00;1;19;14
8.10.2009 00:00:00;1;19;13
15.10.2009 00:00:00;1;19;16
22.10.2009 00:00:00;1;19;10
29.10.2009 00:00:00;1;19;12
5.11.2009 00:00:00;1;19;10
12.11.2009 00:00:00;1;19;13
19.11.2009 00:00:00;1;19;12
26.11.2009 00:00:00;1;19;11
3.12.2009 00:00:00;1;19;12
10.12.2009 00:00:00;1;19;9
17.12.2009 00:00:00;1;19;8
24.12.2009 00:00:00;1;19;11
31.12.2009 00:00:00;1;19;9
7.1.2010 00:00:00;1;19;10
14.1.2010 00:00:00;1;19;11
21.1.2010 00:00:00;1;19;9
28.1.2010 00:00:00;1;19;10
4.2.2010 00:00:00;1;19;9
11.2.2010 00:00:00;1;19;8
18.2.2010 00:00:00;1;19;9
25.2.2010 00:00:00;1;19;8
4.3.2010 00:00:00;1;19;6
11.3.2010 00:00:00;1;19;6
18.3.2010 00:00:00;1;19;6
25.3.2010 00:00:00;1;19;5
1.4.2010 00:00:00;1;19;4
8.4.2010 00:00:00;1;19;4
15.4.2010 00:00:00;1;19;3
22.4.2010 00:00:00;1;19;4
29.4.2010 00:00:00;1;19;3
6.5.2010 00:00:00;1;19;3
13.5.2010 00:00:00;1;19;3
20.5.2010 00:00:00;1;19;2
27.5.2010 00:00:00;1;19;2
3.6.2010 00:00:00;1;19;2
10.6.2010 00:00:00;1;19;2
17.6.2010 00:00:00;1;19;1
24.6.2010 00:00:00;1;19;2
1.7.2010 00:00:00;1;19;1
8.7.2010 00:00:00;1;19;1
15.7.2010 00:00:00;1;19;1
22.7.2010 00:00:00;1;19;1
29.7.2010 00:00:00;1;19;1
5.8.2010 00:00:00;1;19;1
12.8.2010 00:00:00;1;19;1
19.8.2010 00:00:00;1;19;1
26.8.2010 00:00:00;1;19;1
2.9.2010 00:00:00;1;19;1
9.9.2010 00:00:00;1;19;0
16.9.2010 00:00:00;1;19;0
23.9.2010 00:00:00;1;19;0
30.9.2010 00:00:00;1;19;0
7.10.2010 00:00:00;1;19;0
14.10.2010 00:00:00;1;19;0
21.10.2010 00:00:00;1;19;0
28.10.2010 00:00:00;1;19;0
4.11.2010 00:00:00;1;19;0
11.11.2010 00:00:00;1;19;0
18.11.2010 00:00:00;1;19;0
25.11.2010 00:00:00;1;19;0
2.12.2010 00:00:00;1;19;0
9.12.2010 00:00:00;1;19;0
16.12.2010 00:00:00;1;19;0
23.12.2010 00:00:00;1;19;0
30.12.2010 00:00:00;1;19;0
6.8.2009 00:00:00;2;19;31
13.8.2009 00:00:00;2;19;31
20.8.2009 00:00:00;2;19;27
27.8.2009 00:00:00;2;19;30
3.9.2009 00:00:00;2;19;26
10.9.2009 00:00:00;2;19;18
17.9.2009 00:00:00;2;19;18
24.9.2009 00:00:00;2;19;18
1.10.2009 00:00:00;2;19;21
8.10.2009 00:00:00;2;19;22
15.10.2009 00:00:00;2;19;23
22.10.2009 00:00:00;2;19;21
29.10.2009 00:00:00;2;19;17
5.11.2009 00:00:00;2;19;16
12.11.2009 00:00:00;2;19;20
19.11.2009 00:00:00;2;19;16
26.11.2009 00:00:00;2;19;20
3.12.2009 00:00:00;2;19;18
10.12.2009 00:00:00;2;19;18
17.12.2009 00:00:00;2;19;18
24.12.2009 00:00:00;2;19;15
31.12.2009 00:00:00;2;19;14
7.1.2010 00:00:00;2;19;12
14.1.2010 00:00:00;2;19;15
21.1.2010 00:00:00;2;19;15
28.1.2010 00:00:00;2;19;12
4.2.2010 00:00:00;2;19;13
11.2.2010 00:00:00;2;19;9
18.2.2010 00:00:00;2;19;10
25.2.2010 00:00:00;2;19;12
4.3.2010 00:00:00;2;19;8
11.3.2010 00:00:00;2;19;8
18.3.2010 00:00:00;2;19;9
25.3.2010 00:00:00;2;19;8
1.4.2010 00:00:00;2;19;6
8.4.2010 00:00:00;2;19;7
15.4.2010 00:00:00;2;19;6
22.4.2010 00:00:00;2;19;6
29.4.2010 00:00:00;2;19;4
6.5.2010 00:00:00;2;19;4
13.5.2010 00:00:00;2;19;3
20.5.2010 00:00:00;2;19;4
27.5.2010 00:00:00;2;19;3
3.6.2010 00:00:00;2;19;3
10.6.2010 00:00:00;2;19;2
17.6.2010 00:00:00;2;19;2
24.6.2010 00:00:00;2;19;2
1.7.2010 00:00:00;2;19;2
8.7.2010 00:00:00;2;19;2
15.7.2010 00:00:00;2;19;2
22.7.2010 00:00:00;2;19;1
29.7.2010 00:00:00;2;19;1
5.8.2010 00:00:00;2;19;1
12.8.2010 00:00:00;2;19;1
19.8.2010 00:00:00;2;19;1
26.8.2010 00:00:00;2;19;1
2.9.2010 00:00:00;2;19;1
9.9.2010 00:00:00;2;19;1
16.9.2010 00:00:00;2;19;1
23.9.2010 00:00:00;2;19;0
30.9.2010 00:00:00;2;19;1
7.10.2010 00:00:00;2;19;1
14.10.2010 00:00:00;2;19;0
21.10.2010 00:00:00;2;19;0
28.10.2010 00:00:00;2;19;0
4.11.2010 00:00:00;2;19;0
11.11.2010 00:00:00;2;19;0
18.11.2010 00:00:00;2;19;0
25.11.2010 00:00:00;2;19;0
2.12.2010 00:00:00;2;19;0
9.12.2010 00:00:00;2;19;0
16.12.2010 00:00:00;2;19;0
23.12.2010 00:00:00;2;19;0
30.12.2010 00:00:00;2;19;0
6.8.2009 00:00:00;3;19;36
13.8.2009 00:00:00;3;19;29
20.8.2009 00:00:00;3;19;34
27.8.2009 00:00:00;3;19;36
3.9.2009 00:00:00;3;19;25
10.9.2009 00:00:00;3;19;22
17.9.2009 00:00:00;3;19;19
24.9.2009 00:00:00;3;19;20
1.10.2009 00:00:00;3;19;18
8.10.2009 00:00:00;3;19;20
15.10.2009 00:00:00;3;19;23
22.10.2009 00:00:00;3;19;20
29.10.2009 00:00:00;3;19;21
5.11.2009 00:00:00;3;19;16
12.11.2009 00:00:00;3;19;16
19.11.2009 00:00:00;3;19;20
26.11.2009 00:00:00;3;19;16
3.12.2009 00:00:00;3;19;17
10.12.2009 00:00:00;3;19;18
17.12.2009 00:00:00;3;19;19
24.12.2009 00:00:00;3;19;17
31.12.2009 00:00:00;3;19;16
7.1.2010 00:00:00;3;19;16
14.1.2010 00:00:00;3;19;14
21.1.2010 00:00:00;3;19;16
28.1.2010 00:00:00;3;19;12
4.2.2010 00:00:00;3;19;11
11.2.2010 00:00:00;3;19;15
18.2.2010 00:00:00;3;19;10
25.2.2010 00:00:00;3;19;12
4.3.2010 00:00:00;3;19;10
11.3.2010 00:00:00;3;19;9
18.3.2010 00:00:00;3;19;10
25.3.2010 00:00:00;3;19;10
1.4.2010 00:00:00;3;19;8
8.4.2010 00:00:00;3;19;7
15.4.2010 00:00:00;3;19;7
22.4.2010 00:00:00;3;19;6
29.4.2010 00:00:00;3;19;4
6.5.2010 00:00:00;3;19;4
13.5.2010 00:00:00;3;19;3
20.5.2010 00:00:00;3;19;4
27.5.2010 00:00:00;3;19;4
3.6.2010 00:00:00;3;19;4
10.6.2010 00:00:00;3;19;2
17.6.2010 00:00:00;3;19;3
24.6.2010 00:00:00;3;19;2
1.7.2010 00:00:00;3;19;2
8.7.2010 00:00:00;3;19;2
15.7.2010 00:00:00;3;19;2
